time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),relative_humidity_2m (%),weather_code (wmo code)
2024-06-20T20:00,28.6,0,5.1,48,1
2024-06-20T21:00,26.5,0,7.5,50,0
2024-06-20T22:00,25,0,9.3,61,0
2024-06-20T23:00,23.9,0,10.1,67,0
2024-06-21T00:00,23.1,0,8.6,70,0
2024-06-21T01:00,22.5,0,8,74,0
2024-06-21T02:00,22,0,8.2,78,0
2024-06-21T03:00,21.5,0,8.6,81,0
2024-06-21T04:00,20.9,0,7.8,85,0
2024-06-21T05:00,20.5,0,7.8,86,0
2024-06-21T06:00,20.1,0,7.6,87,0
2024-06-21T07:00,21.3,0,7.6,83,0
2024-06-21T08:00,23.3,0,5.8,75,0
2024-06-21T09:00,25.6,0,6.6,69,0
2024-06-21T10:00,28.1,0,6.8,61,0
2024-06-21T11:00,30.3,0,6.8,53,0
2024-06-21T12:00,31.7,0,7.1,47,0
2024-06-21T13:00,32.8,0,8,43,0
2024-06-21T14:00,33.7,0,8.1,40,0
2024-06-21T15:00,34.5,0,7.6,37,0
2024-06-21T16:00,35,0,8,36,0
2024-06-21T17:00,35,0,7.6,35,0
2024-06-21T18:00,34.6,0,7.4,37,0
2024-06-21T19:00,33.5,0,5.3,43,0
2024-06-21T20:00,31.4,0,9.2,44,0
2024-06-21T21:00,29.1,0,10.1,52,0
2024-06-21T22:00,28,0,9.2,56,0
2024-06-21T23:00,27,0,8.9,58,0
2024-06-22T00:00,26.2,0,9,62,0
2024-06-22T01:00,25.5,0,9.2,65,0
2024-06-22T02:00,24.9,0,9.6,68,0
2024-06-22T03:00,24.3,0,9.7,70,0
2024-06-22T04:00,23.8,0,9.3,70,0
2024-06-22T05:00,23.4,0,8.9,71,0
2024-06-22T06:00,23,0,9,72,0
2024-06-22T07:00,23.7,0,9.5,71,0
2024-06-22T08:00,25.4,0,7.3,65,0
2024-06-22T09:00,28.1,0,6.7,63,0
2024-06-22T10:00,30.6,0,5.4,56,1
2024-06-22T11:00,32.6,0,4.4,51,0
2024-06-22T12:00,34.5,0,4.7,43,1
2024-06-22T13:00,35.2,0,7.1,41,1
2024-06-22T14:00,36.1,0,8,39,0
2024-06-22T15:00,36.8,0,8.4,37,0
2024-06-22T16:00,36.9,0,9.8,36,1
2024-06-22T17:00,36.8,0,9.5,36,0
2024-06-22T18:00,35.8,0,9.3,37,2
2024-06-22T19:00,35.5,0,5.3,38,1
2024-06-22T20:00,32.5,0,6,55,1
2024-06-22T21:00,31.5,0,11.5,43,1
2024-06-22T22:00,30.6,0,11.2,44,1
2024-06-22T23:00,29.8,0,12,45,3
2024-06-23T00:00,29,0,13.9,47,3
2024-06-23T01:00,28.6,0,15.8,49,3
2024-06-23T02:00,28.1,0,15,53,3
2024-06-23T03:00,27.4,0,14.7,56,1
2024-06-23T04:00,26.8,0,13.8,59,2
2024-06-23T05:00,26.2,0,13.7,61,1
2024-06-23T06:00,25.6,0,14,63,3
2024-06-23T07:00,25.9,0,14.7,64,3
2024-06-23T08:00,27,0,13,62,3
2024-06-23T09:00,28.8,0,14.1,60,0
2024-06-23T10:00,30.9,0,15.2,54,3
2024-06-23T11:00,33.3,0,16.1,46,1
2024-06-23T12:00,34.6,0,20,37,3
2024-06-23T13:00,35,0,19.8,35,3
2024-06-23T14:00,35,0,19.3,34,3
2024-06-23T15:00,35.7,0,18.7,33,3
2024-06-23T16:00,36.5,0,19.1,30,3
2024-06-23T17:00,34.8,0,17.2,33,3
2024-06-23T18:00,34.4,0,15.8,34,3
2024-06-23T19:00,32.2,0,5.4,45,3
2024-06-23T20:00,30.6,0,3.6,54,3
2024-06-23T21:00,29.3,0.4,5.9,60,51
2024-06-23T22:00,29.5,0,16.3,54,3
2024-06-23T23:00,29.3,0,16.3,52,3
2024-06-24T00:00,28.8,0,16.1,56,1
2024-06-24T01:00,28.6,0,16,54,1
2024-06-24T02:00,26.4,1.1,6.4,66,55
2024-06-24T03:00,24.5,0.9,9.8,81,53
2024-06-24T04:00,23.9,0,8.6,87,3
2024-06-24T05:00,24.5,0,11,79,0
2024-06-24T06:00,24.3,0,13.2,77,1
2024-06-24T07:00,24.6,0,14.5,77,1
2024-06-24T08:00,25.3,0,16.8,69,0
2024-06-24T09:00,26.7,0,18.4,57,0
2024-06-24T10:00,27.3,0,21.7,50,0
2024-06-24T11:00,28.3,0,21.6,42,0
2024-06-24T12:00,29,0,21.9,40,0
2024-06-24T13:00,29.6,0,20.2,39,0
2024-06-24T14:00,30.4,0,22,34,0
2024-06-24T15:00,30.1,0,19.4,35,0
2024-06-24T16:00,30.3,0,18,33,0
2024-06-24T17:00,30.7,0,14,31,1
2024-06-24T18:00,30.7,0,14.2,27,1
2024-06-24T19:00,29.8,0,12.5,27,0
2024-06-24T20:00,28.2,0,14.7,29,0
2024-06-24T21:00,24.4,0,7.6,38,0
2024-06-24T22:00,23.7,0,9.4,40,0
2024-06-24T23:00,23.3,0,11.4,42,0
2024-06-25T00:00,23.2,0,14.6,43,0
2024-06-25T01:00,22.5,0,12.7,45,0
2024-06-25T02:00,21.5,0,11,49,0
2024-06-25T03:00,20.6,0,10.2,53,0
2024-06-25T04:00,19.7,0,9.2,57,0
2024-06-25T05:00,19,0,9.7,61,0
2024-06-25T06:00,18.7,0,9.3,63,1
2024-06-25T07:00,19.8,0,8.5,63,0
2024-06-25T08:00,22.2,0,3.9,60,0
2024-06-25T09:00,25.3,0,2.8,51,3
2024-06-25T10:00,27.6,0,4.3,40,2
2024-06-25T11:00,28.9,0,7.1,34,3
2024-06-25T12:00,30,0,8.9,31,3
2024-06-25T13:00,30.9,0,11.9,30,3
2024-06-25T14:00,31.8,0,12.2,29,3
2024-06-25T15:00,32.6,0,12.5,27,1
2024-06-25T16:00,32.9,0,12.9,27,2
2024-06-25T17:00,32.9,0,13.7,28,0
2024-06-25T18:00,32.4,0,13.6,31,0
2024-06-25T19:00,31.7,0,10.3,34,0
2024-06-25T20:00,29.7,0,8.7,39,0
2024-06-25T21:00,29,0,13,40,3
2024-06-25T22:00,27.8,0,10.9,43,2
2024-06-25T23:00,26.7,0,11.4,47,1
2024-06-26T00:00,25.9,0,12.4,50,2
2024-06-26T01:00,25.1,0,14,53,0
2024-06-26T02:00,24.9,0,16.3,55,1
2024-06-26T03:00,24.5,0,15.6,57,3
2024-06-26T04:00,23.9,0,15,60,3
2024-06-26T05:00,23.5,0,13.1,65,3
2024-06-26T06:00,23.1,0,11.7,70,3
2024-06-26T07:00,23.8,0,10.2,71,3
2024-06-26T08:00,25.5,0,7.9,66,3
2024-06-26T09:00,27.5,0,5.6,63,3
2024-06-26T10:00,30,0,5.1,55,3
2024-06-26T11:00,32.1,0,7.5,47,3
2024-06-26T12:00,33.8,0,7.7,41,2
2024-06-26T13:00,34.9,0,7,37,1
2024-06-26T14:00,35.9,0,7.1,35,3
2024-06-26T15:00,36.9,0,8.7,33,3
2024-06-26T16:00,29.4,0.9,24.4,54,53
2024-06-26T17:00,26.4,1.1,7.6,77,55
2024-06-26T18:00,29.3,0,5,67,3
2024-06-26T19:00,30.4,0,6,62,3
2024-06-26T20:00,29,0,5.7,69,3
2024-06-26T21:00,25.4,0,2.5,79,3
2024-06-26T22:00,23.4,1.5,14.6,89,61
2024-06-26T23:00,23.4,0.9,14,89,53
2024-06-27T00:00,23,1.7,8.6,92,61
2024-06-27T01:00,23.1,1.8,6.6,94,61
2024-06-27T02:00,23,1.9,8,94,61
2024-06-27T03:00,23,1.2,9.3,93,55
2024-06-27T04:00,22.7,0.3,9.5,94,51
2024-06-27T05:00,22.6,0.1,8.3,94,51
2024-06-27T06:00,22.4,0,8.7,94,3
2024-06-27T07:00,22.5,0,11.3,93,3
2024-06-27T08:00,23,0,12,91,3
2024-06-27T09:00,23.6,0,10.8,78,3
2024-06-27T10:00,24.7,0,9.5,71,3
2024-06-27T11:00,25.8,0,8.9,65,3
2024-06-27T12:00,27.3,0,5.7,56,2
2024-06-27T13:00,28.9,0,5.4,47,1
2024-06-27T14:00,30.3,0,9.3,41,1
2024-06-27T15:00,30.8,0,12.3,38,1
2024-06-27T16:00,31.1,0,10.5,37,1
2024-06-27T17:00,31.5,0,9.2,35,2
2024-06-27T18:00,30.6,0,12.1,36,0
2024-06-27T19:00,29.7,0,3.1,49,0
2024-06-27T20:00,27.5,0,5.1,66,1
2024-06-27T21:00,24.9,0,8,71,1
2024-06-27T22:00,24.7,0,6.3,65,1
2024-06-27T23:00,24,0,6.9,62,1
2024-06-28T00:00,24.1,0,16.4,57,1
2024-06-28T01:00,23.1,0,12.4,57,0
2024-06-28T02:00,22.2,0,11.9,59,0
2024-06-28T03:00,21.4,0,12.7,62,1
2024-06-28T04:00,20.7,0,13.6,62,1
2024-06-28T05:00,20.3,0,13.2,60,1
2024-06-28T06:00,19.9,0,13,62,1
2024-06-28T07:00,20.2,0,13.4,63,0
2024-06-28T08:00,21.3,0,14.5,58,0
2024-06-28T09:00,22.2,0,14.4,50,1
2024-06-28T10:00,23.2,0,13.3,45,1
2024-06-28T11:00,24.6,0,10.9,42,1
2024-06-28T12:00,25.7,0,10.4,40,1
2024-06-28T13:00,26.8,0,11.4,39,1
2024-06-28T14:00,27.7,0,13,40,3
2024-06-28T15:00,28.3,0,14.1,42,0
2024-06-28T16:00,28.7,0,14.1,42,0
2024-06-28T17:00,29.6,0,9.5,42,2
2024-06-28T18:00,29.7,0,8.2,43,3
2024-06-28T19:00,28.3,0,13,50,2
2024-06-28T20:00,26.2,0,18.2,57,3
2024-06-28T21:00,24,0,12.8,67,1
2024-06-28T22:00,23.2,0,12.4,70,1
2024-06-28T23:00,22.4,0,13.5,74,0
2024-06-29T00:00,21.8,0,13.6,78,2
2024-06-29T01:00,21.1,0,10.7,83,3
2024-06-29T02:00,20.7,0,8.6,86,3
2024-06-29T03:00,20.5,0,7.9,88,3
2024-06-29T04:00,20.1,0,5.1,92,3
2024-06-29T05:00,19.9,0,5.7,95,3
2024-06-29T06:00,20,0,6.5,97,3
2024-06-29T07:00,21.7,0,7.7,92,3
2024-06-29T08:00,23.4,0,11.9,87,3
2024-06-29T09:00,24.7,0,13.7,84,2
2024-06-29T10:00,26.5,0.1,15.2,74,51
2024-06-29T11:00,28.6,0,14.6,66,3
2024-06-29T12:00,30.2,0,14.5,61,3
2024-06-29T13:00,31.5,0,14.9,56,3
2024-06-29T14:00,32.4,0,15,53,3
2024-06-29T15:00,33,0,15.5,50,0
2024-06-29T16:00,33.3,0,14.9,48,3
2024-06-29T17:00,33.1,0,15.3,46,2
2024-06-29T18:00,33,0,15.5,46,2
2024-06-29T19:00,32.4,0,14.8,48,2
2024-06-29T20:00,31.2,0,14.3,52,3
2024-06-29T21:00,29.6,0,12.3,63,3
2024-06-29T22:00,29,0,11.2,65,3
2024-06-29T23:00,27.6,0,6.4,71,2
2024-06-30T00:00,27.6,0,8.4,72,3
2024-06-30T01:00,27.4,0,11.8,72,3
2024-06-30T02:00,27,0,12.9,73,3
2024-06-30T03:00,26.8,0,13.5,74,1
2024-06-30T04:00,26.5,0,14,75,3
2024-06-30T05:00,26.3,0,14.1,75,3
2024-06-30T06:00,26.1,0,11.5,76,3
2024-06-30T07:00,26.2,0,9.8,77,3
2024-06-30T08:00,27,0.3,11,77,51
2024-06-30T09:00,26.3,0.1,7.2,86,51
2024-06-30T10:00,27.4,0,6.3,82,3
2024-06-30T11:00,30.7,0,7.2,68,3
2024-06-30T12:00,31.8,0,7.1,61,3
2024-06-30T13:00,32.5,0,9.5,57,3
2024-06-30T14:00,33.2,0,10.2,56,1
2024-06-30T15:00,34,0,12,54,3
2024-06-30T16:00,29.3,2,15.6,73,61
2024-06-30T17:00,30.9,0,4.8,64,0
2024-06-30T18:00,32,0,7.3,60,0
2024-06-30T19:00,26.9,0.1,11.9,76,51
2024-06-30T20:00,25.9,0.2,12.3,85,51
2024-06-30T21:00,26,0.1,5.8,93,51
2024-06-30T22:00,25.4,0,5.6,96,1
2024-06-30T23:00,25,0,13.7,87,3
2024-07-01T00:00,23.1,0,18.9,69,0
2024-07-01T01:00,21.8,0,19.6,64,0
2024-07-01T02:00,20.1,0,19.5,63,1
2024-07-01T03:00,18.9,0,17.9,63,0
2024-07-01T04:00,18.2,0,14.4,63,0
2024-07-01T05:00,17.4,0,16.1,64,0
2024-07-01T06:00,16.9,0,15.1,68,0
2024-07-01T07:00,17.3,0,16.1,69,0
2024-07-01T08:00,18.4,0,16.7,64,0
2024-07-01T09:00,19.7,0,21.3,58,3
2024-07-01T10:00,20.2,0,21.2,56,2
2024-07-01T11:00,21,0,20.2,53,1
2024-07-01T12:00,23.2,0,19.8,43,1
2024-07-01T13:00,24.3,0,16.2,40,1
2024-07-01T14:00,25.3,0,17.3,38,0
2024-07-01T15:00,25.9,0,14,37,0
2024-07-01T16:00,26.4,0,14.6,36,0
2024-07-01T17:00,26.1,0,14.8,36,0
2024-07-01T18:00,25.5,0,15.7,37,0
2024-07-01T19:00,24.7,0,11.4,40,0
2024-07-01T20:00,22.6,0,6.9,65,0
2024-07-01T21:00,21,0,7.3,58,0
2024-07-01T22:00,19.5,0,6.1,66,0
2024-07-01T23:00,19.2,0,7.6,65,0
2024-07-02T00:00,18.4,0,6.8,67,0
2024-07-02T01:00,17.9,0,8,69,0
2024-07-02T02:00,17.7,0,8,69,0
2024-07-02T03:00,17.3,0,6.9,71,0
2024-07-02T04:00,17.1,0,6.9,72,0
2024-07-02T05:00,16.7,0,6.7,75,0
2024-07-02T06:00,16.2,0,5.8,79,0
2024-07-02T07:00,17.8,0,7.6,75,0
2024-07-02T08:00,20,0,5.4,69,0
2024-07-02T09:00,22.2,0,4.8,65,3
2024-07-02T10:00,24.1,0,4.3,60,3
2024-07-02T11:00,25.8,0,6,52,3
2024-07-02T12:00,27.1,0,6.6,46,1
2024-07-02T13:00,27.9,0,6.3,43,2
2024-07-02T14:00,28.8,0,7.3,39,2
2024-07-02T15:00,29.1,0,8.7,36,1
2024-07-02T16:00,28.9,0,9.6,36,1
2024-07-02T17:00,29.2,0,8.4,34,0
2024-07-02T18:00,29.6,0,5.6,34,2
2024-07-02T19:00,27.7,0,10.2,38,3
2024-07-02T20:00,25.3,0,6.1,48,1
2024-07-02T21:00,23.4,0,10.2,55,0
2024-07-02T22:00,22.6,0,13.4,58,0
2024-07-02T23:00,21.9,0,13,62,2
2024-07-03T00:00,20.9,0,10.2,68,0
2024-07-03T01:00,20.2,0,8.7,74,1
2024-07-03T02:00,19.6,0,7.6,78,3
2024-07-03T03:00,18.9,0,6.8,83,2
2024-07-03T04:00,18.3,0,6.5,87,3
2024-07-03T05:00,18.5,0,5.5,88,3
2024-07-03T06:00,17.5,0,5.4,93,1
2024-07-03T07:00,19,0,7.3,89,1
2024-07-03T08:00,20.9,0,7,81,0
2024-07-03T09:00,22.9,0,8.8,76,0
2024-07-03T10:00,24.9,0,10.7,67,0
2024-07-03T11:00,26.8,0,12.1,56,0
2024-07-03T12:00,28.6,0,12.8,47,3
2024-07-03T13:00,29.1,0,11.7,45,3
2024-07-03T14:00,29.8,0,11.4,44,3
2024-07-03T15:00,30,0,12.1,43,3
2024-07-03T16:00,30,0,13,43,3
2024-07-03T17:00,30.1,0,13.4,43,3
2024-07-03T18:00,30.1,0,13,43,3
2024-07-03T19:00,29.2,0,13.4,47,3
2024-07-03T20:00,27.9,0,11.6,50,3
2024-07-03T21:00,25.6,0,13.6,61,0
2024-07-03T22:00,24.4,0,12.7,63,3
2024-07-03T23:00,23.5,0,11.9,68,3
2024-07-04T00:00,23,0,12.6,75,3
2024-07-04T01:00,22.7,0,12.2,78,3
2024-07-04T02:00,22.4,0,11.6,79,3
2024-07-04T03:00,22.2,0,11.3,80,3
2024-07-04T04:00,21.9,0,9.8,81,3
2024-07-04T05:00,21.6,0,8.4,82,3
2024-07-04T06:00,21.4,0,8,82,3
2024-07-04T07:00,22.1,0,6.8,79,3
2024-07-04T08:00,23.4,0,5.6,74,3
2024-07-04T09:00,26,0,5.9,69,1
2024-07-04T10:00,28.3,0,4,64,2
2024-07-04T11:00,30.6,0,2.6,59,3
2024-07-04T12:00,32.4,0,1.1,55,0
2024-07-04T13:00,33.4,0,2.5,51,2
2024-07-04T14:00,34,0.1,6.6,50,51
2024-07-04T15:00,34.7,0,8.8,47,3
2024-07-04T16:00,29,2.1,16.7,69,61
2024-07-04T17:00,26.2,5.9,12.2,91,63
2024-07-04T18:00,26.3,1.3,1.1,90,61
2024-07-04T19:00,26.6,0.1,4.7,88,51
2024-07-04T20:00,26.2,0,8.2,90,3
2024-07-04T21:00,25,0,8.4,95,3
2024-07-04T22:00,24.7,0,9.2,97,3
2024-07-04T23:00,24.7,0,10.5,97,2
2024-07-05T00:00,24.6,0,10.7,96,2
2024-07-05T01:00,24.3,0,9.1,96,3
2024-07-05T02:00,23.9,0,5.9,97,3
2024-07-05T03:00,23.3,0,4.7,98,3
2024-07-05T04:00,22.9,0,4.1,99,3
2024-07-05T05:00,22.8,0,4.7,99,0
2024-07-05T06:00,22.7,0,4.9,99,1
2024-07-05T07:00,23.6,0,7.5,97,1
2024-07-05T08:00,25,0,5.8,92,1
2024-07-05T09:00,26.1,0,7.3,88,3
2024-07-05T10:00,28.1,0,7.6,81,0
2024-07-05T11:00,30.3,0,6.1,72,0
2024-07-05T12:00,32.6,0,6.8,63,0
2024-07-05T13:00,34.2,0,8.7,55,0
2024-07-05T14:00,35.1,0,10,52,1
2024-07-05T15:00,35.3,0,11.8,50,1
2024-07-05T16:00,35.6,0,9.6,46,1
2024-07-05T17:00,35.9,0,8.9,42,3
2024-07-05T18:00,35.4,0,9.4,44,3
2024-07-05T19:00,34.1,0,7.5,49,3
2024-07-05T20:00,32.3,0,8.3,52,3
2024-07-05T21:00,30,0,6.4,69,3
2024-07-05T22:00,30.1,0,8.6,67,3
2024-07-05T23:00,29.9,0,14.1,65,3
2024-07-06T00:00,28.7,0,11.7,69,3
2024-07-06T01:00,28.2,0,12.8,70,3
2024-07-06T02:00,27.7,0,11.7,67,3
2024-07-06T03:00,27.1,0,11.8,65,0
2024-07-06T04:00,26.1,0,10.2,68,0
2024-07-06T05:00,25.3,0,8.1,72,1
2024-07-06T06:00,24.7,0,7.3,75,2
2024-07-06T07:00,25.4,0,7.3,76,1
2024-07-06T08:00,27.3,0,4.7,72,1
2024-07-06T09:00,29.2,0,8.6,69,3
2024-07-06T10:00,31.1,0,13,60,1
2024-07-06T11:00,32.4,0,9.2,55,1
2024-07-06T12:00,33.3,0,8,50,1
2024-07-06T13:00,34.4,0,6.2,46,0
2024-07-06T14:00,35.4,0,5.5,43,1
2024-07-06T15:00,36,0,6,40,0
2024-07-06T16:00,36.5,0,6.6,38,2
2024-07-06T17:00,36.4,0,7.7,38,1
2024-07-06T18:00,35.5,0,10.3,38,1
2024-07-06T19:00,34,0,10.5,40,1
2024-07-06T20:00,32.3,0,8.9,43,1
2024-07-06T21:00,29.6,0,3.8,76,3
2024-07-06T22:00,29.6,0,5.8,71,1
2024-07-06T23:00,28.7,0,6.5,63,2
2024-07-07T00:00,28.3,0,12.8,62,1
2024-07-07T01:00,28.7,0,19.1,50,2
2024-07-07T02:00,28.3,0,18,47,1
2024-07-07T03:00,27,0,13.7,52,0
2024-07-07T04:00,26,0,12.1,57,3
2024-07-07T05:00,25.2,0,10.3,62,3
2024-07-07T06:00,24.6,0,9.8,65,3
2024-07-07T07:00,25,0,9.9,67,3
2024-07-07T08:00,26.4,0,8.3,65,2
2024-07-07T09:00,28.5,0,8.3,58,3
2024-07-07T10:00,30.1,0,9.9,48,3
2024-07-07T11:00,31.3,0,6.5,44,1
2024-07-07T12:00,32.3,0,2.9,42,2
2024-07-07T13:00,33.1,0,0.4,40,2
2024-07-07T14:00,33.7,0,1.3,39,0
2024-07-07T15:00,34.4,0,2.1,37,0
2024-07-07T16:00,34.9,0,1.8,36,1
2024-07-07T17:00,35.5,0,2.5,34,2
2024-07-07T18:00,34.9,0,4.3,37,1
2024-07-07T19:00,33.4,0,4.9,43,1
2024-07-07T20:00,32.2,0,3.7,50,1
2024-07-07T21:00,28.5,0,6.9,65,1
2024-07-07T22:00,27.4,0,5.9,67,2
2024-07-07T23:00,26.4,0,7,74,2
2024-07-08T00:00,26,0,5.9,74,3
2024-07-08T01:00,25.9,0,5.2,75,3
2024-07-08T02:00,25.2,0,6.9,81,1
2024-07-08T03:00,26.1,0,3.3,73,2
2024-07-08T04:00,24.3,0,3.8,84,0
2024-07-08T05:00,24.7,0,4.3,82,1
2024-07-08T06:00,25.2,0,2.8,79,1
2024-07-08T07:00,25.6,0,4.6,80,1
2024-07-08T08:00,27.5,0,3,69,0
2024-07-08T09:00,29.3,0,6.2,62,0
2024-07-08T10:00,31,0,6,53,3
2024-07-08T11:00,32.2,0,6.2,49,3
2024-07-08T12:00,32.8,0,6.1,46,3
2024-07-08T13:00,33.2,0,5.7,45,3
2024-07-08T14:00,33.9,0,5.3,44,3
2024-07-08T15:00,34.5,0,7.6,44,0
2024-07-08T16:00,34.6,0,9.8,44,3
2024-07-08T17:00,34.1,0,8.4,46,2
2024-07-08T18:00,33.8,0,6.6,48,2
2024-07-08T19:00,32.5,0,6.4,52,3
2024-07-08T20:00,30.8,0,7.3,59,3
2024-07-08T21:00,28.7,0,11.9,69,3
2024-07-08T22:00,27.8,0,9,74,3
2024-07-08T23:00,27,0,8.3,82,3
2024-07-09T00:00,26.4,0,6.9,87,1
2024-07-09T01:00,25.9,0,7.2,90,0
2024-07-09T02:00,25.3,0,7.2,92,0
2024-07-09T03:00,24.8,0,7.2,94,1
2024-07-09T04:00,24.4,0,7.2,95,1
2024-07-09T05:00,24,0,6.8,95,3
2024-07-09T06:00,23.7,0,5.9,96,2
2024-07-09T07:00,24.5,0,5.8,92,0
2024-07-09T08:00,26.1,0,5.2,86,3
2024-07-09T09:00,28.2,0,4.8,80,2
2024-07-09T10:00,30.2,0,5.2,73,3
2024-07-09T11:00,31.9,0,5.4,65,3
2024-07-09T12:00,33.3,0,6.8,57,2
2024-07-09T13:00,34.6,0,7.6,51,3
2024-07-09T14:00,35.2,0,7.3,45,3
2024-07-09T15:00,35.7,0,6.8,43,3
2024-07-09T16:00,35.8,0,8,43,3
2024-07-09T17:00,35.4,0,9.4,44,3
2024-07-09T18:00,34.9,0,4.7,44,3
2024-07-09T19:00,33.8,0,5.6,51,3
2024-07-09T20:00,32.2,0,7.7,55,3
2024-07-09T21:00,30.9,0,5.4,59,2
2024-07-09T22:00,29.6,0,10.3,66,0
2024-07-09T23:00,28.7,0,12.4,75,0
2024-07-10T00:00,28.1,0,10.9,79,0
2024-07-10T01:00,27.5,0,10.8,81,1
2024-07-10T02:00,27.2,0,11.2,81,3
2024-07-10T03:00,27,0,11.7,80,0
2024-07-10T04:00,26.7,0,11.6,79,0
2024-07-10T05:00,26.3,0,11.9,80,0
2024-07-10T06:00,25.9,0,12,82,2
2024-07-10T07:00,26.3,0,11.2,82,3
2024-07-10T08:00,27.4,0,13.3,78,3
2024-07-10T09:00,28.8,0,16.2,75,1
2024-07-10T10:00,30.3,0,17.8,69,1
2024-07-10T11:00,31.6,0,17.8,66,2
2024-07-10T12:00,32.5,0,17.8,63,1
2024-07-10T13:00,33.6,0,20.9,57,1
2024-07-10T14:00,34,0,22.5,55,0
2024-07-10T15:00,34.8,0,24.1,51,0
2024-07-10T16:00,34.9,0,22.7,50,1
2024-07-10T17:00,35.1,0,21.8,48,3
2024-07-10T18:00,31.8,0.4,18.5,59,51
2024-07-10T19:00,32.6,0,16.8,58,3
2024-07-10T20:00,30.6,0,16.9,67,3
2024-07-10T21:00,29.7,0,14.4,73,3
2024-07-10T22:00,29.3,0,14.8,74,2
2024-07-10T23:00,27.3,0.3,15.1,84,51
2024-07-11T00:00,26.3,1,6.3,90,55
2024-07-11T01:00,25.4,0,14,82,0
2024-07-11T02:00,23.9,0,14.6,70,1
2024-07-11T03:00,23.2,0,13.9,68,3
2024-07-11T04:00,23,0,12.6,67,0
2024-07-11T05:00,22.3,0,10.1,69,0
2024-07-11T06:00,21.5,0,8.8,73,0
2024-07-11T07:00,22.2,0,9.8,73,0
2024-07-11T08:00,24.1,0,13.7,64,0
2024-07-11T09:00,25.4,0,15.9,55,0
2024-07-11T10:00,26.6,0,13.9,53,0
2024-07-11T11:00,27.8,0,12.6,51,0
2024-07-11T12:00,29.2,0,8.8,47,0
2024-07-11T13:00,30.6,0,6.6,44,2
2024-07-11T14:00,31.6,0,5.4,42,2
2024-07-11T15:00,32.4,0,5.6,39,3
2024-07-11T16:00,33,0,6,38,1
2024-07-11T17:00,33.1,0,5.4,37,3
2024-07-11T18:00,33,0,3.6,38,3
2024-07-11T19:00,32,0,4.3,45,3
2024-07-11T20:00,29.3,0,6.3,55,1
2024-07-11T21:00,26.6,0,9.9,60,3
2024-07-11T22:00,25.6,0,8.3,63,2
2024-07-11T23:00,25,0,9.3,64,1
2024-07-12T00:00,24.4,0,7.9,66,1
2024-07-12T01:00,23.7,0,7.6,68,1
2024-07-12T02:00,23.2,0,5.8,70,3
2024-07-12T03:00,23.6,0,8,67,3
2024-07-12T04:00,23.5,0.1,7.6,69,51
2024-07-12T05:00,22.8,0,6,75,3
2024-07-12T06:00,22.7,0.7,6.2,81,53
2024-07-12T07:00,22.6,0.4,8.9,85,51
2024-07-12T08:00,23.1,1.2,6.5,90,55
2024-07-12T09:00,23,3.4,5.4,94,63
2024-07-12T10:00,23.1,1.7,6.9,94,61
2024-07-12T11:00,23.4,2.2,6.4,93,61
2024-07-12T12:00,23.8,2,7.1,91,61
2024-07-12T13:00,23.6,2.8,9,93,63
2024-07-12T14:00,24.2,2,8.7,92,61
2024-07-12T15:00,25.2,0.5,8.9,85,53
2024-07-12T16:00,25,0.4,6.6,87,51
2024-07-12T17:00,24.6,0.6,5.2,90,53
2024-07-12T18:00,25,0.1,6.1,89,51
2024-07-12T19:00,25,0.3,4.5,89,51
2024-07-12T20:00,24.7,0.1,4.5,92,51
2024-07-12T21:00,23.2,4.5,4.8,97,63
2024-07-12T22:00,23.4,4.7,4.6,97,63
2024-07-12T23:00,23.5,2.8,7.3,97,63
2024-07-13T00:00,23.4,0.9,7.2,97,53
2024-07-13T01:00,23,0,7.9,98,1
2024-07-13T02:00,22.8,0,8.3,99,3
2024-07-13T03:00,22.8,0.1,7.8,98,51
2024-07-13T04:00,22.2,0,3.2,99,1
2024-07-13T05:00,21.8,0,3.7,99,2
2024-07-13T06:00,22.1,0,2.5,99,2
2024-07-13T07:00,22.6,0,3.7,97,3
2024-07-13T08:00,23.6,0,2,90,3
2024-07-13T09:00,24.7,0.1,0.8,89,51
2024-07-13T10:00,26,0,1.4,84,3
2024-07-13T11:00,27,0.1,0.7,81,51
2024-07-13T12:00,28.4,0,0,76,1
2024-07-13T13:00,29.5,0,1.1,71,0
2024-07-13T14:00,30.3,0,2.9,68,0
2024-07-13T15:00,30.7,0,2.6,65,0
2024-07-13T16:00,30.9,0,3.6,61,1
2024-07-13T17:00,30.8,0,4.3,62,1
2024-07-13T18:00,30,0.6,5.1,66,53
2024-07-13T19:00,29.3,0,6,71,0
2024-07-13T20:00,28,0,3.8,83,0
2024-07-13T21:00,24.8,0.1,8.1,92,51
2024-07-13T22:00,24.5,0,5.7,93,1
2024-07-13T23:00,24.4,0,3.9,91,2
2024-07-14T00:00,24.4,0,3.7,91,3
2024-07-14T01:00,24.6,0,6.8,90,1
2024-07-14T02:00,23.8,0,5.5,94,1
2024-07-14T03:00,23.5,0,5,94,2
2024-07-14T04:00,23.2,0,5.7,95,0
2024-07-14T05:00,22.6,0,4.7,95,0
2024-07-14T06:00,22.8,0,4.9,94,0
2024-07-14T07:00,24,0,2.6,92,0
